endpoint_id,seed,feature_set,model_name,split_comparison,mae_exact_delta_b_minus_a,spearman_exact_delta_b_minus_a,censored_nll_delta_b_minus_a,nearest_neighbor_tanimoto_a,nearest_neighbor_tanimoto_b,nearest_neighbor_tanimoto_delta_b_minus_a
hERG_IC50_B,1,morgan,tobit_mlp,random_vs_scaffold,0.23590167903868398,-0.13885512375125697,0.23045513512565563,0.7777777777777778,0.6911764705882353,-0.08660130718954251
hERG_IC50_B,1,morgan,tobit_ensemble,random_vs_scaffold,0.1918839821176921,-0.18168608292179567,0.1327710170857761,0.7777777777777778,0.6911764705882353,-0.08660130718954251
CYP2C19_IC50_A,1,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.010384949313021474,-0.19882649687927498,,0.4810126582278481,0.3076923076923077,-0.1733203505355404
CYP2C19_IC50_A,1,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,-0.05431533746824374,-0.16440974010172055,,0.4810126582278481,0.3076923076923077,-0.1733203505355404
CYP2C19_IC50_A,3,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.07353238935416762,-0.3279305793935644,,0.4285714285714285,0.3094010800196367,-0.11917034855179182
CYP2C19_IC50_A,3,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.06935602116569861,-0.30727044167923284,,0.4285714285714285,0.3094010800196367,-0.11917034855179182
CYP2C19_IC50_A,4,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.04018170016838579,-0.0633611639820087,,0.4691358024691358,0.3217312348668281,-0.1474045676023077
CYP2C19_IC50_A,4,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.014238320259346848,-0.04465838890169291,,0.4691358024691358,0.3217312348668281,-0.1474045676023077
CYP2C19_IC50_A,2,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,-0.08446565243449738,-0.1056740473755659,,0.4880952380952381,0.3176470588235294,-0.1704481792717087
CYP2C19_IC50_A,2,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,-0.002553296770249236,-0.24899181065684742,,0.4880952380952381,0.3176470588235294,-0.1704481792717087
CYP2C19_IC50_A,0,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,-0.03156893833112728,-0.07064428961066228,,0.4827586206896552,0.3039215686274509,-0.1788370520622043
CYP2C19_IC50_A,0,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,-0.05015271719802378,-0.18098406495605981,,0.4827586206896552,0.3039215686274509,-0.1788370520622043
CYP1A2_IC50_A,3,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.014757257854667194,0.018195674925181926,,0.5510204081632653,0.3181818181818182,-0.23283858998144707
CYP1A2_IC50_A,3,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,-0.013000033803560518,-0.10787044572550919,,0.5510204081632653,0.3181818181818182,-0.23283858998144707
CYP1A2_IC50_A,1,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.03620996700259471,-0.11248004460365085,,0.5185185185185185,0.3176470588235294,-0.2008714596949891
CYP1A2_IC50_A,1,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.024842363673135415,0.013732534324238932,,0.5185185185185185,0.3176470588235294,-0.2008714596949891
CYP1A2_IC50_A,2,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.04276462936982961,-0.17875174694439433,,0.5357142857142857,0.323943661971831,-0.2117706237424547
CYP1A2_IC50_A,2,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.040833381019392934,-0.2621339048807641,,0.5357142857142857,0.323943661971831,-0.2117706237424547
CYP1A2_IC50_A,4,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.0887688344943961,-0.2182448941494446,,0.5487804878048781,0.3095238095238095,-0.2392566782810686
CYP1A2_IC50_A,4,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.1067019329732638,-0.21964738929734284,,0.5487804878048781,0.3095238095238095,-0.2392566782810686
CYP1A2_IC50_A,0,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.13119975263814027,-0.3042793097265639,,0.5483870967741935,0.3137254901960784,-0.23466160657811508
CYP1A2_IC50_A,0,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.09564113321562173,-0.15997062985484156,,0.5483870967741935,0.3137254901960784,-0.23466160657811508
CYP2C9_IC50_A,1,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.015829523810812818,-0.09977379070216796,,0.54192037470726,0.35,-0.19192037470725998
CYP2C9_IC50_A,1,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.03955791063600389,-0.1789799179401806,,0.54192037470726,0.35,-0.19192037470725998
CYP2C9_IC50_A,2,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.05187738594144814,-0.08476539227321561,,0.5656019656019655,0.3419387075283144,-0.22366325807365112
CYP2C9_IC50_A,2,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.060879193911199614,-0.12278770483109089,,0.5656019656019655,0.3419387075283144,-0.22366325807365112
CYP2C9_IC50_A,4,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.04653833707583521,-0.2469134503414349,,0.5625,0.3595505617977528,-0.2029494382022472
CYP2C9_IC50_A,4,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.03386768766182485,-0.16613918290405016,,0.5625,0.3595505617977528,-0.2029494382022472
CYP2C9_IC50_A,3,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.07768814377930511,-0.11886291967944732,,0.5247252747252747,0.3480703468490473,-0.17665492787622744
CYP2C9_IC50_A,3,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.017761276225362665,-0.06644814816816641,,0.5247252747252747,0.3480703468490473,-0.17665492787622744
CYP2C9_IC50_A,0,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,-0.011355665652518554,0.00347980793500563,,0.5549516908212561,0.3355855855855856,-0.21936610523567046
CYP2C9_IC50_A,0,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.0012745941245198011,-0.1941205853481483,,0.5549516908212561,0.3355855855855856,-0.21936610523567046
CYP2D6_IC50_A,1,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,-0.03228072322591552,-0.10227838945682483,,0.4772727272727273,0.3333333333333333,-0.14393939393939398
CYP2D6_IC50_A,1,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.009331516503495396,-0.3021127193564094,,0.4772727272727273,0.3333333333333333,-0.14393939393939398
CYP2D6_IC50_A,2,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.11210357293432605,-0.27157892099661274,,0.5454545454545454,0.3333333333333333,-0.2121212121212121
CYP2D6_IC50_A,2,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.025595208651509216,-0.12890787825930372,,0.5454545454545454,0.3333333333333333,-0.2121212121212121
CYP2D6_IC50_A,0,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.08457812659067676,-0.260121813952531,,0.5733333333333334,0.3414634146341463,-0.23186991869918705
CYP2D6_IC50_A,0,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.05939347331740891,-0.3160943860044614,,0.5733333333333334,0.3414634146341463,-0.23186991869918705
CYP2D6_IC50_A,3,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.0855333198534114,-0.3335556732791691,,0.5625,0.3428571428571428,-0.2196428571428572
CYP2D6_IC50_A,3,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.03925621222537301,-0.20272800581047284,,0.5625,0.3428571428571428,-0.2196428571428572
CYP2D6_IC50_A,4,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.03182688851954568,-0.36234357556037616,,0.5581395348837209,0.3333333333333333,-0.2248062015503876
CYP2D6_IC50_A,4,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.04875792910610477,-0.4813630609411413,,0.5581395348837209,0.3333333333333333,-0.2248062015503876
CYP3A4_IC50_A,1,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.05376276830982596,-0.23250221859082204,,0.6197183098591549,0.3571428571428571,-0.2625754527162978
CYP3A4_IC50_A,1,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.06121467980397849,-0.3347116093349909,,0.6197183098591549,0.3571428571428571,-0.2625754527162978
CYP3A4_IC50_A,0,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.008084002066642615,-0.00959528213086458,,0.6228070175438597,0.3555555555555555,-0.2672514619883042
CYP3A4_IC50_A,0,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.0030788355175486726,-0.032579063564865174,,0.6228070175438597,0.3555555555555555,-0.2672514619883042
CYP3A4_IC50_A,2,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.07782479675396953,-0.2773861670818383,,0.6233766233766234,0.3725490196078431,-0.25082760376878027
CYP3A4_IC50_A,2,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.06928984661454107,-0.24072023047736846,,0.6233766233766234,0.3725490196078431,-0.25082760376878027
CYP3A4_IC50_A,3,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.027972615490359676,-0.15240538469206444,,0.6290322580645161,0.3636363636363636,-0.26539589442815253
CYP3A4_IC50_A,3,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.0283991361075705,-0.13424412097496763,,0.6290322580645161,0.3636363636363636,-0.26539589442815253
CYP3A4_IC50_A,4,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.06293769758543455,-0.13708972094016053,,0.6101694915254238,0.3490566037735849,-0.2611128877518389
CYP3A4_IC50_A,4,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.08132098158828877,-0.17789374898820542,,0.6101694915254238,0.3490566037735849,-0.2611128877518389
hERG_IC50_T,1,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.19279485228818116,-0.12137035293954929,,0.5970149253731343,0.2923076923076923,-0.30470723306544195
hERG_IC50_T,1,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.12859489526663004,-0.1458638994231118,,0.5970149253731343,0.2923076923076923,-0.30470723306544195
hERG_IC50_T,2,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.006211503414571107,-0.18747540269916638,,0.6507936507936508,0.2923076923076923,-0.3584859584859585
hERG_IC50_T,2,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,-0.016271755533314614,-0.09706779213378164,,0.6507936507936508,0.2923076923076923,-0.3584859584859585
hERG_IC50_T,4,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.11831608633567353,-0.1242537060000306,,0.6133333333333333,0.2926829268292683,-0.320650406504065
hERG_IC50_T,4,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.06465759538310867,-0.10147580642080212,,0.6133333333333333,0.2926829268292683,-0.320650406504065
hERG_IC50_T,3,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.1350757171537728,-0.39394812684709124,,0.6521739130434783,0.3150684931506849,-0.33710541989279336
hERG_IC50_T,3,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.12351551777460124,-0.32093784702070427,,0.6521739130434783,0.3150684931506849,-0.33710541989279336
hERG_IC50_T,0,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.03165108080116347,-0.1209614538659492,,0.6610169491525424,0.3082706766917293,-0.3527462724608131
hERG_IC50_T,0,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,-0.031985874818938165,-0.08563951181617963,,0.6610169491525424,0.3082706766917293,-0.3527462724608131
hERG_Ki_B,0,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.09517373941764307,-0.10579414722665381,,0.7050538525269263,0.5669694852084789,-0.13808436731844742
hERG_Ki_B,0,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.028220613451376497,-0.007012897470231039,,0.7050538525269263,0.5669694852084789,-0.13808436731844742
hERG_Ki_B,1,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.03742924739739473,-0.045508346095124,,0.6934143222506394,0.4968354430379746,-0.19657887921266476
hERG_Ki_B,1,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.03275660151461668,-0.05705911757033455,,0.6934143222506394,0.4968354430379746,-0.19657887921266476
hERG_Ki_B,3,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.08760424969323544,-0.1991708150968834,,0.703675176056338,0.4545454545454545,-0.24912972151088353
hERG_Ki_B,3,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.07640918950670494,-0.16611653468229548,,0.703675176056338,0.4545454545454545,-0.24912972151088353
hERG_Ki_B,2,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,-0.062284775570433215,-0.06220941788229739,,0.7016234616391726,0.5596610169491525,-0.14196244469002006
hERG_Ki_B,2,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,-0.015939608959824214,-0.054866761406385134,,0.7016234616391726,0.5596610169491525,-0.14196244469002006
hERG_Ki_B,4,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,-0.0361293260138249,-0.0838959731301645,,0.705560951918407,0.5361241523213354,-0.16943679959707159
hERG_Ki_B,4,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,-0.051510742336944415,-0.021122078835534075,,0.705560951918407,0.5361241523213354,-0.16943679959707159
hERG_IC50_B,1,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.05083013950466864,-0.09985668788144453,,0.6911764705882353,0.4356435643564356,-0.2555329062317997
hERG_IC50_B,1,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.05611371504603191,-0.08756340428944126,,0.6911764705882353,0.4356435643564356,-0.2555329062317997
hERG_IC50_B,2,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.05883601222396617,-0.1121332165909687,,0.6853932584269663,0.419753086419753,-0.2656401720072133
hERG_IC50_B,2,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.07068895967300975,-0.1132065302965986,,0.6853932584269663,0.419753086419753,-0.2656401720072133
hERG_IC50_B,3,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.03534375160684883,-0.09895627669281576,,0.6935483870967742,0.4691358024691358,-0.22441258462763847
hERG_IC50_B,3,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.019535394992029276,-0.06179988718057866,,0.6935483870967742,0.4691358024691358,-0.22441258462763847
hERG_IC50_B,4,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.0397334069457958,-0.1377541346011154,,0.6911764705882353,0.4411764705882353,-0.25
hERG_IC50_B,4,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.03319507041399089,-0.12913017650731928,,0.6911764705882353,0.4411764705882353,-0.25
hERG_IC50_B,0,morgan,xgboost_drop_censored,scaffold_vs_cluster_butina,0.02922244539539015,-0.016231129718198345,,0.6935483870967742,0.4428571428571428,-0.25069124423963146
hERG_IC50_B,0,morgan,xgboost_threshold_as_exact,scaffold_vs_cluster_butina,0.0387688914681642,-0.03892357233398119,,0.6935483870967742,0.4428571428571428,-0.25069124423963146
CYP2C19_IC50_A,0,morgan,xgboost_aft,scaffold_vs_cluster_butina,0.037306481456322205,-0.012956352094121645,-0.1383145235950567,0.4827586206896552,0.3039215686274509,-0.1788370520622043
CYP2C19_IC50_A,0,morgan,tobit_mlp,scaffold_vs_cluster_butina,1.0971355552867386,0.0796992832122815,-0.2800036500256786,0.4827586206896552,0.3039215686274509,-0.1788370520622043
CYP2C19_IC50_A,0,morgan,tobit_ensemble,scaffold_vs_cluster_butina,0.8708564830123942,0.005239419614027407,-0.18083280842036142,0.4827586206896552,0.3039215686274509,-0.1788370520622043
CYP2C19_IC50_A,2,morgan,xgboost_aft,scaffold_vs_cluster_butina,-0.017833179062309412,-0.2661165651134558,-0.0967567314227562,0.4880952380952381,0.3176470588235294,-0.1704481792717087
CYP2C19_IC50_A,2,morgan,tobit_mlp,scaffold_vs_cluster_butina,0.1752612713224473,-0.25314353988351257,-0.006596809969487749,0.4880952380952381,0.3176470588235294,-0.1704481792717087
CYP2C19_IC50_A,2,morgan,tobit_ensemble,scaffold_vs_cluster_butina,0.29674508374453334,-0.2495749334043172,-0.07064057482849395,0.4880952380952381,0.3176470588235294,-0.1704481792717087
CYP2C19_IC50_A,4,morgan,xgboost_aft,scaffold_vs_cluster_butina,0.16343153206993977,-0.17261977215673616,-0.0016428115661556442,0.4691358024691358,0.3217312348668281,-0.1474045676023077
CYP2C19_IC50_A,4,morgan,tobit_mlp,scaffold_vs_cluster_butina,1.0488117296120048,-0.04264338139285642,-0.07123345786560109,0.4691358024691358,0.3217312348668281,-0.1474045676023077
CYP2C19_IC50_A,4,morgan,tobit_ensemble,scaffold_vs_cluster_butina,0.6034618709385569,-0.0016695956823630648,-0.04129925305680482,0.4691358024691358,0.3217312348668281,-0.1474045676023077
CYP2C19_IC50_A,3,morgan,xgboost_aft,scaffold_vs_cluster_butina,0.07763103855449005,-0.05456537777529108,0.029440453880825612,0.4285714285714285,0.3094010800196367,-0.11917034855179182
CYP2C19_IC50_A,3,morgan,tobit_mlp,scaffold_vs_cluster_butina,0.15398053749739415,-0.09602968540576477,0.23580595702018414,0.4285714285714285,0.3094010800196367,-0.11917034855179182
CYP2C19_IC50_A,3,morgan,tobit_ensemble,scaffold_vs_cluster_butina,0.287292491496026,-0.03614557242699057,0.12565706209697858,0.4285714285714285,0.3094010800196367,-0.11917034855179182
CYP2C19_IC50_A,1,morgan,xgboost_aft,scaffold_vs_cluster_butina,0.060538654040263484,0.08258221288882345,-0.05117109808989928,0.4810126582278481,0.3076923076923077,-0.1733203505355404
CYP2C19_IC50_A,1,morgan,tobit_mlp,scaffold_vs_cluster_butina,0.2083491539034119,-0.07509399920441964,-0.115622326669091,0.4810126582278481,0.3076923076923077,-0.1733203505355404
CYP2C19_IC50_A,1,morgan,tobit_ensemble,scaffold_vs_cluster_butina,0.08144167925534562,-0.17677756075727585,-0.09878182247881884,0.4810126582278481,0.3076923076923077,-0.1733203505355404
CYP1A2_IC50_A,3,morgan,xgboost_aft,scaffold_vs_cluster_butina,0.17644830156758284,-0.2971238518397101,-0.02558422934560467,0.5510204081632653,0.3181818181818182,-0.23283858998144707
CYP1A2_IC50_A,3,morgan,tobit_mlp,scaffold_vs_cluster_butina,0.09930499360086897,-0.32622550941597045,-0.04367618474852797,0.5510204081632653,0.3181818181818182,-0.23283858998144707
CYP1A2_IC50_A,3,morgan,tobit_ensemble,scaffold_vs_cluster_butina,0.29225677322460686,-0.260343325204217,-0.032618136243967366,0.5510204081632653,0.3181818181818182,-0.23283858998144707
CYP1A2_IC50_A,4,morgan,xgboost_aft,scaffold_vs_cluster_butina,0.2562481129462739,-0.2098520729171357,0.01709656130375603,0.5487804878048781,0.3095238095238095,-0.2392566782810686
CYP1A2_IC50_A,4,morgan,tobit_mlp,scaffold_vs_cluster_butina,1.471570572302729,-0.21131339850343311,0.08737750134581079,0.5487804878048781,0.3095238095238095,-0.2392566782810686
CYP1A2_IC50_A,4,morgan,tobit_ensemble,scaffold_vs_cluster_butina,1.3799200681247068,-0.17781995796288896,0.09047278430079497,0.5487804878048781,0.3095238095238095,-0.2392566782810686
CYP1A2_IC50_A,1,morgan,xgboost_aft,scaffold_vs_cluster_butina,0.1506000646563972,-0.001522995232491553,-0.018417232791715477,0.5185185185185185,0.3176470588235294,-0.2008714596949891
CYP1A2_IC50_A,1,morgan,tobit_mlp,scaffold_vs_cluster_butina,0.1925178822817457,-0.06964527999390635,-0.010374369532613503,0.5185185185185185,0.3176470588235294,-0.2008714596949891
CYP1A2_IC50_A,1,morgan,tobit_ensemble,scaffold_vs_cluster_butina,0.20583558023467852,-0.05651000134329898,-0.003155344272721905,0.5185185185185185,0.3176470588235294,-0.2008714596949891
CYP1A2_IC50_A,0,morgan,xgboost_aft,scaffold_vs_cluster_butina,0.2257644486447805,0.024614142608364087,-0.04338729042822409,0.5483870967741935,0.3137254901960784,-0.23466160657811508
CYP1A2_IC50_A,0,morgan,tobit_mlp,scaffold_vs_cluster_butina,0.28085396926291506,-0.005050470699451415,-0.08004206276569703,0.5483870967741935,0.3137254901960784,-0.23466160657811508
CYP1A2_IC50_A,0,morgan,tobit_ensemble,scaffold_vs_cluster_butina,0.40893171277510554,-0.04008221224140607,-0.10674917886160207,0.5483870967741935,0.3137254901960784,-0.23466160657811508
