ligand_stem,target_receptor_id,docking_score,docked_flag,lit_pcba_id_x,label_x,activity_x,cnnscore,cnnaffinity,gnina_empirical_affinity,rescore_status,zinc_id,key_interaction_recall_consensus,num_interactions,gnina_interaction_score,smiles,mw,logp,hbd,hba,rot,tpsa,arom_n,qed,scaffold,lit_pcba_id_y,label_y,activity_y,cnn_top_decile_threshold,recall_median_threshold,passes_gate
95508254,1xkk_a_fmm_91,-8.423,True,95508254,-1,prospective,0.22704,6.67518,-8.42827,success,95508254,0.4032258064516129,25,0.31858838709677423,COc1ccc(CNC(=O)CC[C@H]2CCCN(C(=O)c3ncn[nH]3)C2)c(OC)c1,401.5,1.77,2,6,8,109.4,3,0.698,O=C(CCC1CCCN(C(=O)c2ncn[nH]2)C1)NCc1ccccc1,95508254,-1,prospective,0.6868879999999999,0.2903225806451613,False
12135563,1xkk_a_fmm_91,-8.609,True,12135563,-1,prospective,0.23701,6.35016,-8.25216,success,12135563,0.3387096774193548,24,0.31728758064516127,C=CCN1C(=O)C[C@H](C(=O)OC)C12CCN(Cc1cccn1-c1ncccn1)CC2,409.5,1.81,0,6,6,80.6,3,0.535,O=C1CCC2(CCN(Cc3cccn3-c3ncccn3)CC2)N1,12135563,-1,prospective,0.6868879999999999,0.2903225806451613,False
82147104,5cav_a_4zq_1101,-8.256,True,82147104,-1,prospective,0.23988,6.4808,-7.90165,success,82147104,0.3225806451612903,21,0.3172606451612903,COc1cc(N2CCC(N3CCC[C@H](C(=O)NCc4ccccn4)C3)CC2)ncn1,410.5,1.88,1,7,6,83.5,3,0.778,O=C(NCc1ccccn1)C1CCCN(C2CCN(c3ccncn3)CC2)C1,82147104,-1,prospective,0.6868879999999999,0.2903225806451613,False
169770705,1xkk_a_fmm_91,-10.036,True,169770705,-1,prospective,0.2369,6.55875,-10.03864,success,169770705,0.3387096774193548,25,0.3171403225806451,Cc1ccccc1CN1CCn2c(nn(C[C@H]3COc4ccccc4O3)c2=O)C1=O,406.4,1.85,0,5,4,78.6,3,0.661,O=C1c2nn(CC3COc4ccccc4O3)c(=O)n2CCN1Cc1ccccc1,169770705,-1,prospective,0.6868879999999999,0.2903225806451613,False
1857675489,1xkk_a_fmm_91,-8.452,True,1857675489,-1,prospective,0.23076,6.5602,-8.45309,success,1857675489,0.3709677419354839,25,0.31636451612903227,CCc1[nH]nc(C(=O)NC[C@@H]2CN(CC3CCN(CC4CC4)CC3)C(=O)CO2)c1C,417.6,1.36,2,5,8,90.6,2,0.667,O=C(NCC1CN(CC2CCN(CC3CC3)CC2)C(=O)CO1)c1cc[nH]n1,1857675489,-1,prospective,0.6868879999999999,0.2903225806451613,False
1875248518,1xkk_a_fmm_91,-9.774,True,1875248518,-1,prospective,0.23911,6.74628,-9.77237,success,1875248518,0.3225806451612903,24,0.3162422580645161,COc1cc(C(=O)N[C@H]2C[C@H]3CO[C@@H](CC(=O)N(C)C)CN3C2)c2ccccc2n1,412.5,1.29,1,6,5,84.0,1,0.797,O=C(NC1CC2COCCN2C1)c1ccnc2ccccc12,1875248518,-1,prospective,0.6868879999999999,0.2903225806451613,False
2386270466,5cav_a_4zq_1101,-7.627,True,2386270466,-1,prospective,0.23049,6.11552,-7.63368,success,2386270466,0.3709677419354839,23,0.3159943548387097,COC1(CNC(=O)[C@@H]2CCOC2)CCN(C(=O)CCn2nc(C)c(C)c2C)CC1,406.5,1.36,1,5,7,85.7,2,0.739,O=C(NCC1CCN(C(=O)CCn2cccn2)CC1)C1CCOC1,2386270466,-1,prospective,0.6868879999999999,0.2903225806451613,False
71768022,1m17_a_aq4_999,-8.985,True,71768022,-1,prospective,0.23536,6.68847,-8.98656,success,71768022,0.3387096774193548,23,0.31507870967741936,O=C(c1cc2ncccn2n1)N1CCC(N2CCC[C@H](C(=O)N3CCCC3)C2)CC1,410.5,1.67,0,5,3,74.0,3,0.77,O=C(c1cc2ncccn2n1)N1CCC(N2CCCC(C(=O)N3CCCC3)C2)CC1,71768022,-1,prospective,0.6868879999999999,0.2903225806451613,False
82097638,1m17_a_aq4_999,-8.158,True,82097638,-1,prospective,0.2502,6.57184,-8.1621,success,82097638,0.25806451612903225,19,0.31476774193548385,CN(C)C(=O)CCCNC(=O)[C@H]1CCCN(C2CCN(Cc3cccnc3)CC2)C1,415.6,1.74,1,5,8,68.8,1,0.655,c1cncc(CN2CCC(N3CCCCC3)CC2)c1,82097638,-1,prospective,0.6868879999999999,0.2903225806451613,False
1857730230,5cav_a_4zq_1101,-7.65,True,1857730230,-1,prospective,0.24665,6.10732,-7.65695,success,1857730230,0.27419354838709675,21,0.3142798387096774,CCCCc1ncc(CN2CCC(OC)(C(=O)N3CCC[C@@H](C(N)=O)C3)CC2)[nH]1,405.5,1.46,2,5,8,104.6,2,0.681,O=C(C1CCN(Cc2cnc[nH]2)CC1)N1CCCCC1,1857730230,-1,prospective,0.6868879999999999,0.2903225806451613,False
1857717508,5cav_a_4zq_1101,-9.069,True,1857717508,-1,prospective,0.23471,6.08256,-9.06976,success,1857717508,0.3387096774193548,23,0.3142085483870968,Cc1cc(S(=O)(=O)N2CC[C@@]34O[C@H](c5ccccc5)CN3C(=O)C[C@@H]24)n(C)n1,402.5,1.19,0,5,3,84.7,2,0.77,O=C1CC2N(S(=O)(=O)c3ccn[nH]3)CCC23OC(c2ccccc2)CN13,1857717508,-1,prospective,0.6868879999999999,0.2903225806451613,False
1857677112,4hjo_a_aq4_1001,-7.528,True,1857677112,-1,prospective,0.25587,6.26836,-7.52533,success,1857677112,0.22580645161290322,21,0.31364709677419356,CC[C@@]1(C(=O)N2C[C@H](C)O[C@H](C)C2)C[C@@H]2CC[C@H]1N2C(=O)Cn1cccnc1=O,402.5,1.04,0,5,4,84.7,2,0.751,O=C(C1CC2CCC1N2C(=O)Cn1cccnc1=O)N1CCOCC1,1857677112,-1,prospective,0.6868879999999999,0.2903225806451613,False
15671074,4hjo_a_aq4_1001,-10.829,True,15671074,-1,prospective,0.24615,5.5133,-10.83172,success,15671074,0.27419354838709675,24,0.31364274193548386,Cn1c(=O)c(=O)n(C)c2cc(S(=O)(=O)N3CCC[C@H]3c3ccccc3F)ccc21,417.5,1.9,0,4,3,81.4,2,0.61,O=c1[nH]c2ccc(S(=O)(=O)N3CCCC3c3ccccc3)cc2[nH]c1=O,15671074,-1,prospective,0.6868879999999999,0.2903225806451613,False
6726662,5cav_a_4zq_1101,-7.881,True,6726662,-1,prospective,0.23134,5.95229,-7.89124,success,6726662,0.3548387096774194,23,0.31342838709677423,Cn1nccc1C(=O)N1CCN(S(=O)(=O)c2cc(Cl)ccc2Cl)CC1,403.3,1.87,0,4,3,75.5,2,0.784,O=C(c1ccn[nH]1)N1CCN(S(=O)(=O)c2ccccc2)CC1,6726662,-1,prospective,0.6868879999999999,0.2903225806451613,False
55342871,5cav_a_4zq_1101,-7.882,True,55342871,-1,prospective,0.22853,6.26387,-7.88291,success,55342871,0.3709677419354839,25,0.31330725806451615,CC1(C)C(=O)NCCN1Cc1cnc(S(C)(=O)=O)n1CCCc1ccccc1,404.5,1.63,1,5,7,84.3,2,0.758,O=C1CN(Cc2cncn2CCCc2ccccc2)CCN1,55342871,-1,prospective,0.6868879999999999,0.2903225806451613,False
19799612,1xkk_a_fmm_91,-8.076,True,19799612,-1,prospective,0.23111,6.73838,-8.08022,success,19799612,0.3548387096774194,23,0.31311677419354844,Cn1c(CN2CCOCC2)nnc1SCC(=O)Nc1ccc(OC(F)F)cc1,413.5,1.98,1,7,8,81.5,3,0.663,O=C(CSc1nnc(CN2CCOCC2)[nH]1)Nc1ccccc1,19799612,-1,prospective,0.6868879999999999,0.2903225806451613,False
77539831,5cav_a_4zq_1101,-8.075,True,77539831,-1,prospective,0.23388,6.44695,-8.25019,success,77539831,0.3387096774193548,27,0.3130974193548387,CN(Cc1ccno1)C(=O)[C@H]1[C@@H]2C=C[C@@]3(CN(c4ccc(CCO)cc4)C(=O)[C@@H]13)O2,409.4,1.15,1,6,6,96.1,1,0.72,O=C(NCc1ccno1)C1C2C=CC3(CN(c4ccccc4)C(=O)C13)O2,77539831,-1,prospective,0.6868879999999999,0.2903225806451613,False
12709439,1xkk_a_fmm_91,-8.142,True,12709439,-1,prospective,0.23906,6.85062,-8.14253,success,12709439,0.3064516129032258,23,0.3123203225806451,COc1ccc(CN2CCNC(=O)[C@H]2CC(=O)N(C)Cc2nccs2)cc1OC,418.5,1.51,1,7,8,84.0,1,0.7,O=C(CC1C(=O)NCCN1Cc1ccccc1)NCc1nccs1,12709439,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382403536,4hjo_a_aq4_1001,-9.983,True,2382403536,-1,prospective,0.23871,6.51908,-9.98179,success,2382403536,0.3064516129032258,25,0.31186306451612905,O=C(N[C@H]1CCOC1)c1n[nH]c2c1CCN(C(=O)c1ccccc1-n1cccn1)C2,406.4,1.31,2,5,4,105.1,4,0.68,O=C(NC1CCOC1)c1n[nH]c2c1CCN(C(=O)c1ccccc1-n1cccn1)C2,2382403536,-1,prospective,0.6868879999999999,0.2903225806451613,False
2386272936,1xkk_a_fmm_91,-8.548,True,2386272936,-1,prospective,0.23443,5.6059,-8.54952,success,2386272936,0.3225806451612903,24,0.3100525806451613,CCOc1ncccc1C(=O)NC[C@@H]1CC[C@H](CC(=O)NC2CCOCC2)N1C,404.5,1.36,2,6,8,92.8,1,0.68,O=C(CC1CCC(CNC(=O)c2cccnc2)N1)NC1CCOCC1,2386272936,-1,prospective,0.6868879999999999,0.2903225806451613,False
20599511,1xkk_a_fmm_91,-8.601,True,20599511,-1,prospective,0.22856,6.53781,-8.60264,success,20599511,0.3548387096774194,24,0.309661935483871,COc1cccc([C@@H]2CCCCN2C(=O)CCn2nnnc2CN2CCOCC2)c1,414.5,1.66,0,7,7,85.6,4,0.681,O=C(CCn1nnnc1CN1CCOCC1)N1CCCCC1c1ccccc1,20599511,-1,prospective,0.6868879999999999,0.2903225806451613,False
2100556669,1m17_a_aq4_999,-9.342,True,2100556669,-1,prospective,0.25259,6.84986,-9.5669,success,2100556669,0.22580645161290322,20,0.3096264516129032,O=C(CO)N1CC[C@@]2(C1)C(=O)N(Cc1noc(-c3ccccc3)n1)c1ccccc12,404.4,1.75,1,6,4,99.8,2,0.711,O=C1N(Cc2noc(-c3ccccc3)n2)c2ccccc2C12CCNC2,2100556669,-1,prospective,0.6868879999999999,0.2903225806451613,False
1875244813,4hjo_a_aq4_1001,-8.46,True,1875244813,-1,prospective,0.24585,6.36583,-8.46348,success,1875244813,0.25806451612903225,23,0.3092951612903226,CO[C@H]1C[C@@H](C(=O)NCCCn2ccnc2)CC[C@@H]1NC(=O)c1cc(C)n(C)n1,402.5,1.05,2,5,8,103.1,4,0.643,O=C(NC1CCC(C(=O)NCCCn2ccnc2)CC1)c1cc[nH]n1,1875244813,-1,prospective,0.6868879999999999,0.2903225806451613,False
299761422,1m17_a_aq4_999,-9.452,True,299761422,-1,prospective,0.25199,7.15618,-9.64625,success,299761422,0.22580645161290322,22,0.3088909677419355,Cc1ccccc1[C@@]1(CC(=O)N2CCC[C@@H](O)C2)CC(=O)N(Cc2ccncc2)C1=O,421.5,1.96,1,5,5,90.8,1,0.746,O=C(CC1(c2ccccc2)CC(=O)N(Cc2ccncc2)C1=O)N1CCCCC1,299761422,-1,prospective,0.6868879999999999,0.2903225806451613,False
2384418026,5cav_a_4zq_1101,-7.194,True,2384418026,-1,prospective,0.25196,6.21451,-7.36854,success,2384418026,0.22580645161290322,20,0.3088541935483871,O=C(c1cc(-c2ccsc2)[nH]n1)N1C[C@@H]2CN(C(=O)c3ccco3)C[C@]2(CO)C1,412.5,1.94,2,6,4,102.7,2,0.682,O=C(c1cc(-c2ccsc2)[nH]n1)N1CC2CN(C(=O)c3ccco3)CC2C1,2384418026,-1,prospective,0.6868879999999999,0.2903225806451613,False
20535406,5cav_a_4zq_1101,-6.834,True,20535406,-1,prospective,0.23323,6.28122,-6.84332,success,20535406,0.3225806451612903,20,0.3084654838709677,CCCCN(C)C(=O)c1nc2ccccn2c1CN1CCN(CC(=O)N(C)C)CC1,414.6,1.41,0,5,8,64.4,2,0.654,c1ccn2c(CN3CCNCC3)cnc2c1,20535406,-1,prospective,0.6868879999999999,0.2903225806451613,False
2100544649,1xkk_a_fmm_91,-9.303,True,2100544649,-1,prospective,0.23037,6.06744,-9.51589,success,2100544649,0.3387096774193548,23,0.30839854838709674,Cc1cn(CC(=O)N2CC[C@]3(C2)C(=O)N(CCC(C)C)c2ccccc23)c(=O)nc1O,424.5,1.82,1,5,5,95.7,2,0.79,O=C(Cn1cccnc1=O)N1CCC2(C1)C(=O)Nc1ccccc12,2100544649,-1,prospective,0.6868879999999999,0.2903225806451613,False
2383347215,4hjo_a_aq4_1001,-8.051,True,2383347215,-1,prospective,0.25464,5.76763,-8.23681,success,2383347215,0.20967741935483872,21,0.3080322580645161,Cc1oncc1C(=O)N[C@H]1COC2(CCN(Cc3nccn3C)CC2)C[C@]1(C)O,403.5,1.02,2,7,4,105.6,3,0.785,O=C(NC1CCC2(CCN(Cc3ncc[nH]3)CC2)OC1)c1cnoc1,2383347215,-1,prospective,0.6868879999999999,0.2903225806451613,False
1857728064,5cav_a_4zq_1101,-8.153,True,1857728064,-1,prospective,0.23573,6.08835,-7.7824,success,1857728064,0.3064516129032258,21,0.3079698387096774,CCc1nnc(N2C[C@H](C(=O)NC3CCN(C4CCOCC4)CC3)CC2=O)s1,407.5,1.21,1,7,5,87.7,2,0.79,O=C(NC1CCN(C2CCOCC2)CC1)C1CC(=O)N(c2nncs2)C1,1857728064,-1,prospective,0.6868879999999999,0.2903225806451613,False
1772811961,1xkk_a_fmm_91,-8.783,True,1772811961,-1,prospective,0.23863,6.96721,-8.98698,success,1772811961,0.2903225806451613,22,0.3079096774193548,Cc1cc(C)n(CCC(=O)N2C[C@H]3CN(C(=O)c4csc(C)n4)C[C@]3(CO)C2)n1,417.5,1.25,1,6,5,91.6,3,0.791,O=C(CCn1cccn1)N1CC2CN(C(=O)c3cscn3)CC2C1,1772811961,-1,prospective,0.6868879999999999,0.2903225806451613,False
11974839,1m17_a_aq4_999,-8.886,True,11974839,-1,prospective,0.24765,7.00008,-8.8943,success,11974839,0.24193548387096775,22,0.3075653225806452,Cc1ccc2[nH]c(C(=O)N3CCc4nnc(CNC(=O)[C@H]5CCOC5)n4CC3)cc2c1,422.5,1.42,2,5,4,105.1,4,0.662,O=C(NCc1nnc2n1CCN(C(=O)c1cc3ccccc3[nH]1)CC2)C1CCOC1,11974839,-1,prospective,0.6868879999999999,0.2903225806451613,False
1857709116,5cav_a_4zq_1101,-8.262,True,1857709116,-1,prospective,0.22695,6.0819,-8.46132,success,1857709116,0.3548387096774194,30,0.30748064516129037,O=C(NC1CC1)[C@H]1C[C@H]2CN(C(=O)c3cccc(O)n3)CC(=O)N2[C@H]1c1ccccc1,420.5,1.48,2,5,4,102.8,1,0.78,O=C(NC1CC1)C1CC2CN(C(=O)c3ccccn3)CC(=O)N2C1c1ccccc1,1857709116,-1,prospective,0.6868879999999999,0.2903225806451613,False
6781578,1xkk_a_fmm_91,-9.133,True,6781578,-1,prospective,0.23815,6.60457,-9.13002,success,6781578,0.2903225806451613,21,0.30729032258064515,Cn1cc(S(=O)(=O)N2CCCC2)cc1C(=O)N1CCN(c2ccccc2)CC1,402.5,1.77,0,4,4,65.9,1,0.782,O=C(c1cc(S(=O)(=O)N2CCCC2)c[nH]1)N1CCN(c2ccccc2)CC1,6781578,-1,prospective,0.6868879999999999,0.2903225806451613,False
14539864,5cav_a_4zq_1101,-7.035,True,14539864,-1,prospective,0.24399,6.15537,-7.0366,success,14539864,0.25806451612903225,20,0.3069551612903226,CCOC(=O)c1nn(CCN(C)C)c2c1CN(Cc1ccc3c(c1)OCCO3)CC2,414.5,1.95,0,7,7,69.1,2,0.642,c1cc2c(cc1CN1CCc3[nH]ncc3C1)OCCO2,14539864,-1,prospective,0.6868879999999999,0.2903225806451613,False
1857717235,1m17_a_aq4_999,-8.478,True,1857717235,-1,prospective,0.23485,7.05697,-8.4784,success,1857717235,0.3064516129032258,20,0.3068201612903226,Cn1ccnc1CN1C[C@@H]2[C@H](C1)[C@@H]1CC[C@H]2N1CC(=O)N1CCOc2ccccc21,407.5,1.74,0,5,4,53.8,2,0.773,O=C(CN1C2CCC1C1CN(Cc3ncc[nH]3)CC12)N1CCOc2ccccc21,1857717235,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382302261,5cav_a_4zq_1101,-8.391,True,2382302261,-1,prospective,0.23168,5.80066,-8.39617,success,2382302261,0.3225806451612903,24,0.30641548387096773,CCn1ccc(CN2C[C@H]3COC[C@@H]2CN(S(=O)(=O)c2ccccc2F)C3)n1,408.5,1.56,0,5,5,67.7,2,0.751,O=S(=O)(c1ccccc1)N1CC2COCC(C1)N(Cc1cc[nH]n1)C2,2382302261,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382306144,5cav_a_4zq_1101,-7.994,True,2382306144,-1,prospective,0.24672,6.59611,-8.20205,success,2382306144,0.24193548387096775,16,0.30641032258064516,O=C(O)c1cc2c(s1)C1(CCN(C(=O)[C@@H]3CCn4ncnc4C3)CC1)OCC2,402.5,1.69,1,6,2,97.6,3,0.821,O=C(C1CCn2ncnc2C1)N1CCC2(CC1)OCCc1ccsc12,2382306144,-1,prospective,0.6868879999999999,0.2903225806451613,False
2386276151,1m17_a_aq4_999,-7.846,True,2386276151,-1,prospective,0.24309,6.98289,-7.98312,success,2386276151,0.25806451612903225,19,0.30582290322580646,Cc1c(C(=O)NC[C@@H]2CC[C@H](CC(=O)N3CCC(O)CC3)N2CC2CC2)ccn1C,416.6,1.68,2,4,7,77.8,1,0.709,O=C(NCC1CCC(CC(=O)N2CCCCC2)N1CC1CC1)c1cc[nH]c1,2386276151,-1,prospective,0.6868879999999999,0.2903225806451613,False
11934311,1xkk_a_fmm_91,-9.891,True,11934311,-1,prospective,0.23688,6.96879,-9.89235,success,11934311,0.2903225806451613,19,0.3056516129032258,O=C1CN(C(=O)C2CCN(c3nc(-c4ccccc4)nc4c3CCC4)CC2)CCN1,405.5,1.81,1,5,3,78.4,2,0.843,O=C1CN(C(=O)C2CCN(c3nc(-c4ccccc4)nc4c3CCC4)CC2)CCN1,11934311,-1,prospective,0.6868879999999999,0.2903225806451613,False
1857687152,1xkk_a_fmm_91,-8.617,True,1857687152,-1,prospective,0.23109,6.89036,-7.8708,success,1857687152,0.3225806451612903,24,0.30563516129032253,CN(C)c1ccnc(N[C@@H]2CN3CCCC[C@]3(C(=O)NCc3cscn3)C2)n1,401.5,1.72,2,8,6,86.3,3,0.762,O=C(NCc1cscn1)C12CCCCN1CC(Nc1ncccn1)C2,1857687152,-1,prospective,0.6868879999999999,0.2903225806451613,False
2386279436,4hjo_a_aq4_1001,-9.052,True,2386279436,-1,prospective,0.24593,6.55617,-9.05041,success,2386279436,0.24193548387096775,27,0.3054291935483871,NC(=O)[C@@H]1CCCN(C(=O)c2nnn(Cc3cccc(F)c3)c2C2CCNCC2)C1,414.5,1.27,2,5,5,106.1,3,0.766,O=C(c1nnn(Cc2ccccc2)c1C1CCNCC1)N1CCCCC1,2386279436,-1,prospective,0.6868879999999999,0.2903225806451613,False
53193327,4hjo_a_aq4_1001,-9.889,True,53193327,-1,prospective,0.23378,5.67201,-9.89351,success,53193327,0.3064516129032258,28,0.3054222580645161,Cc1cc(CNC(=O)C[C@@H]2C(=O)NCCN2Cc2ccccc2C(F)(F)F)nn1C,423.4,1.75,2,4,6,79.3,2,0.742,O=C(CC1C(=O)NCCN1Cc1ccccc1)NCc1cc[nH]n1,53193327,-1,prospective,0.6868879999999999,0.2903225806451613,False
14539356,1m17_a_aq4_999,-8.162,True,14539356,-1,prospective,0.25228,6.55814,-8.16281,success,14539356,0.20967741935483872,16,0.3051774193548387,O=C1CN(C(=O)c2ccoc2)C[C@@H](OCc2cccnc2)CN1CC1CCOCC1,413.5,1.97,0,6,6,85.1,1,0.72,O=C1CN(C(=O)c2ccoc2)CC(OCc2cccnc2)CN1CC1CCOCC1,14539356,-1,prospective,0.6868879999999999,0.2903225806451613,False
1704311259,5cav_a_4zq_1101,-7.754,True,1704311259,-1,prospective,0.23349,6.0524,-7.75597,success,1704311259,0.3064516129032258,24,0.3050433870967742,O=C(c1c(N2CCOCC2)noc1-c1ccccc1)N1C[C@@H](CO)C[C@@H](CO)C1,401.5,1.24,2,7,5,99.3,1,0.778,O=C(c1c(N2CCOCC2)noc1-c1ccccc1)N1CCCCC1,1704311259,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382402755,5cav_a_4zq_1101,-9.15,True,2382402755,-1,prospective,0.24236,6.3772,-9.15716,success,2382402755,0.25806451612903225,18,0.30490451612903224,O=C1Nc2ccccc2[C@@]12CCN(S(=O)(=O)N1CCOCC1)[C@H]2c1cccnc1,414.5,1.3,1,5,3,91.8,1,0.817,O=C1Nc2ccccc2C12CCN(S(=O)(=O)N1CCOCC1)C2c1cccnc1,2382402755,-1,prospective,0.6868879999999999,0.2903225806451613,False
77537567,5cav_a_4zq_1101,-8.389,True,77537567,-1,prospective,0.2389,6.54178,-8.39195,success,77537567,0.27419354838709675,20,0.30440483870967744,Cc1nc(CCN(C)C(=O)[C@H]2[C@@H]3C=C[C@@]4(CN(c5ccc(F)cc5)C(=O)[C@@H]24)O3)no1,412.4,1.5,0,6,5,88.8,2,0.692,O=C(NCCc1ncon1)C1C2C=CC3(CN(c4ccccc4)C(=O)C13)O2,77537567,-1,prospective,0.6868879999999999,0.2903225806451613,False
12475570,1m17_a_aq4_999,-8.971,True,12475570,-1,prospective,0.25157,6.85579,-8.94267,success,12475570,0.20967741935483872,21,0.3043185483870968,O=C1CC[C@@H](C(=O)N2CCN(c3cnccn3)CC2)CN1CCc1cccc(F)c1,411.5,1.75,0,5,5,69.6,2,0.75,O=C1CCC(C(=O)N2CCN(c3cnccn3)CC2)CN1CCc1ccccc1,12475570,-1,prospective,0.6868879999999999,0.2903225806451613,False
71768023,1m17_a_aq4_999,-9.051,True,71768023,-1,prospective,0.22991,7.02949,-9.05076,success,71768023,0.3225806451612903,23,0.30407451612903225,O=C(c1cc2ncccn2n1)N1CCC(N2CCC[C@@H](C(=O)N3CCCC3)C2)CC1,410.5,1.67,0,5,3,74.0,3,0.77,O=C(c1cc2ncccn2n1)N1CCC(N2CCCC(C(=O)N3CCCC3)C2)CC1,71768023,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382410569,5cav_a_4zq_1101,-7.404,True,2382410569,-1,prospective,0.22398,6.22329,-7.40251,success,2382410569,0.3548387096774194,25,0.30345677419354844,CCc1cc(C(=O)NC[C@H]2CC[C@@H](CC(=O)N3CCOCC3)N2CC2CC2)on1,404.5,1.46,1,6,8,87.9,1,0.706,O=C(NCC1CCC(CC(=O)N2CCOCC2)N1CC1CC1)c1ccno1,2382410569,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382402422,4hjo_a_aq4_1001,-9.155,True,2382402422,-1,prospective,0.22913,5.86614,-9.3635,success,2382402422,0.3225806451612903,24,0.30304290322580646,Cc1cnnc(N2CC(Cc3ccccc3F)(C(=O)N[C@@H]3COC[C@@H]3O)C2)c1C,400.5,1.16,2,6,5,87.6,2,0.783,O=C(NC1CCOC1)C1(Cc2ccccc2)CN(c2cccnn2)C1,2382402422,-1,prospective,0.6868879999999999,0.2903225806451613,False
77423896,5cav_a_4zq_1101,-7.154,True,77423896,-1,prospective,0.22358,6.3775,-6.84492,success,77423896,0.3548387096774194,23,0.30291483870967745,CC[C@@H](OC)C(=O)N1CCc2ccc(S(=O)(=O)Nc3nnc(C)s3)cc2C1,410.5,1.96,1,7,6,101.5,2,0.781,O=S(=O)(Nc1nncs1)c1ccc2c(c1)CNCC2,77423896,-1,prospective,0.6868879999999999,0.2903225806451613,False
828005749,1xkk_a_fmm_91,-10.368,True,828005749,-1,prospective,0.22828,7.22231,-10.36807,success,828005749,0.3225806451612903,27,0.30191870967741935,O=C(Cc1n[nH]c2ccccc12)N[C@H]1C2CN3CCN(C2)CC1(c1ccccc1)C3,401.5,1.79,2,4,4,64.3,2,0.7,O=C(Cc1n[nH]c2ccccc12)NC1C2CN3CCN(C2)CC1(c1ccccc1)C3,828005749,-1,prospective,0.6868879999999999,0.2903225806451613,False
2383334117,1xkk_a_fmm_91,-8.792,True,2383334117,-1,prospective,0.2391,6.53656,-9.00428,success,2383334117,0.25806451612903225,20,0.30080322580645164,Cc1nc(C(=O)N[C@@]2(C)CCOC3(CCN(Cc4ncc[nH]4)CC3)[C@@H]2O)cs1,405.5,1.48,3,7,4,103.4,3,0.712,O=C(NC1CCOC2(CCN(Cc3ncc[nH]3)CC2)C1)c1cscn1,2383334117,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382413226,1xkk_a_fmm_91,-10.529,True,2382413226,-1,prospective,0.21917,7.02951,-10.53229,success,2382413226,0.3709677419354839,28,0.30047500000000005,CC(=O)NC[C@H]1[C@@H]2CC[C@@]3(CN(C(=O)c4cc(C)c5[nH]c(=N)sc5c4)C[C@@H]13)O2,400.5,1.77,3,5,3,98.3,1,0.732,N=c1[nH]c2ccc(C(=O)N3CC4CC5CCC4(C3)O5)cc2s1,2382413226,-1,prospective,0.6868879999999999,0.2903225806451613,False
1529119031,5cav_a_4zq_1101,-7.833,True,1529119031,-1,prospective,0.22116,6.13019,-8.00308,success,1529119031,0.3548387096774194,25,0.2996361290322581,CN(C)S(=O)(=O)C[C@@H]1CN(Cc2c(-c3ccccc3)nc3ncccn23)C[C@H]1O,415.5,1.08,1,6,6,91.0,3,0.648,c1ccc(-c2nc3ncccn3c2CN2CCCC2)cc1,1529119031,-1,prospective,0.6868879999999999,0.2903225806451613,False
952861241,1m17_a_aq4_999,-8.932,True,952861241,-1,prospective,0.23213,6.83339,-8.90869,success,952861241,0.2903225806451613,21,0.2995225806451613,O=C1CC[C@@H](CN(Cc2cccnc2)S(=O)(=O)c2ccc3oc(=O)ccc3c2)N1,413.5,1.66,1,6,6,109.6,1,0.616,O=C1CCC(CN(Cc2cccnc2)S(=O)(=O)c2ccc3oc(=O)ccc3c2)N1,952861241,-1,prospective,0.6868879999999999,0.2903225806451613,False
2382366398,4hjo_a_aq4_1001,-8.808,True,2382366398,-1,prospective,0.24745,6.73539,-9.01175,success,2382366398,0.20967741935483872,22,0.2993346774193549,CCC(=O)N[C@@]1(C)CCOC2(CCN(Cc3cc(=O)n4ccsc4n3)CC2)[C@@H]1O,420.5,1.16,2,7,4,96.2,2,0.771,O=c1cc(CN2CCC3(CCCCO3)CC2)nc2sccn12,2382366398,-1,prospective,0.6868879999999999,0.2903225806451613,False
77423891,4hjo_a_aq4_1001,-9.427,True,77423891,-1,prospective,0.23779,5.64396,-9.01845,success,77423891,0.25806451612903225,24,0.2991551612903226,CC[C@H](OC)C(=O)N1CCc2ccc(S(=O)(=O)Nc3nnc(C)s3)cc2C1,410.5,1.96,1,7,6,101.5,2,0.781,O=S(=O)(Nc1nncs1)c1ccc2c(c1)CNCC2,77423891,-1,prospective,0.6868879999999999,0.2903225806451613,False
1857708651,1xkk_a_fmm_91,-9.366,True,1857708651,-1,prospective,0.22887,6.0048,-9.36516,success,1857708651,0.3064516129032258,24,0.29900758064516125,Cc1ncc(C(=O)N2C[C@H]3[C@H](N(C)C)CS(=O)(=O)[C@H]3C2)c(-c2ccccc2)n1,400.5,1.25,0,6,3,83.5,2,0.771,O=C(c1cncnc1-c1ccccc1)N1CC2CCS(=O)(=O)C2C1,1857708651,-1,prospective,0.6868879999999999,0.2903225806451613,False
